@relation lunar_lander

@attribute x_position numeric
@attribute y_position numeric
@attribute x_velocity numeric
@attribute y_velocity numeric
@attribute angle numeric
@attribute angular_velocity numeric
@attribute left_leg {0,1}
@attribute right_leg {0,1}
@attribute magnitude_velocity numeric
@attribute abs_x_disp numeric
@attribute abs_angle numeric
@attribute action {0,1,2,3}
@attribute reward numeric

@data
0.133714,1.399985,0.75153,-0.064162,-0.151483,-0.167899,0,0,0.754264,0.133714,0.151483,0.216973,1
0.141077,1.39849,0.74293,-0.067125,-0.158089,-0.132145,0,0,0.745956,0.141077,0.158089,0.536472,1
0.148363,1.396917,0.733133,-0.070385,-0.16269,-0.092027,0,0,0.736504,0.148363,0.16269,0.835079,1
0.155564,1.39527,0.722551,-0.0735,-0.165122,-0.048644,0,0,0.72628,0.155564,0.165122,0.742463,1
0.162702,1.393549,0.714588,-0.076557,-0.165901,-0.015572,0,0,0.718677,0.162702,0.165901,0.976264,1
0.169773,1.391752,0.706049,-0.079756,-0.164922,0.019582,0,0,0.710539,0.169773,0.164922,1.117407,1
0.176777,1.389877,0.697806,-0.083049,-0.162252,0.053411,0,0,0.702731,0.176777,0.162252,1.664674,1
0.183691,1.387918,0.686381,-0.086535,-0.157274,0.099557,0,0,0.691814,0.183691,0.157274,1.975991,1
0.190499,1.385864,0.673849,-0.090544,-0.150248,0.140521,0,0,0.679905,0.190499,0.150248,1.91132,1
0.197236,1.383709,0.664316,-0.094884,-0.140883,0.187301,0,0,0.671058,0.197236,0.140883,2.441097,1
0.203877,1.381485,0.652164,-0.097734,-0.129031,0.237053,0,0,0.659446,0.203877,0.129031,2.360604,1
0.210443,1.379184,0.64271,-0.101124,-0.115255,0.275507,0,0,0.650617,0.210443,0.115255,2.377946,1
0.216944,1.376796,0.634666,-0.105012,-0.099861,0.307885,0,0,0.643295,0.216944,0.099861,2.924234,1
0.223357,1.374328,0.623445,-0.108604,-0.082204,0.353147,0,0,0.632834,0.223357,0.082204,3.137375,1
0.229681,1.371771,0.61227,-0.112659,-0.062308,0.39791,0,0,0.622549,0.229681,0.062308,3.203984,1
0.235926,1.369119,0.60237,-0.117111,-0.040438,0.437413,0,0,0.613649,0.235926,0.040438,3.137184,1
0.24211,1.366373,0.594719,-0.121563,-0.017039,0.467976,0,0,0.607016,0.24211,0.017039,1.872112,1
0.248217,1.363541,0.585086,-0.125779,0.008288,0.506546,0,0,0.598453,0.248217,0.008288,-1.586223,1
0.254233,1.360621,0.573581,-0.130167,0.035918,0.552601,0,0,0.588166,0.254233,0.035918,-1.81199,1
0.260154,1.3576,0.561801,-0.135271,0.065915,0.599929,0,0,0.577857,0.260154,0.065915,-2.238815,1
0.266001,1.354482,0.552489,-0.14028,0.097787,0.637436,0,0,0.57002,0.266001,0.097787,-2.526317,1
0.271783,1.351272,0.544484,-0.145222,0.131274,0.669738,0,0,0.563517,0.271783,0.131274,-2.489556,1
0.277477,1.347955,0.533551,-0.150988,0.166998,0.714499,0,0,0.554504,0.277477,0.166998,-4.224707,3
0.283246,1.344576,0.543387,-0.154296,0.200712,0.67428,0,0,0.564869,0.283246,0.200712,-4.146112,3
0.289108,1.34115,0.555214,-0.156731,0.231959,0.624929,0,0,0.576912,0.289108,0.231959,-3.867151,3
0.295056,1.337662,0.566369,-0.159751,0.260915,0.579114,0,0,0.588468,0.295056,0.260915,-3.448679,3
0.301073,1.334124,0.575352,-0.162166,0.287943,0.540567,0,0,0.597769,0.301073,0.287943,-3.268995,3
0.30716,1.330525,0.584323,-0.164994,0.313086,0.50286,0,0,0.607171,0.30716,0.313086,-3.221311,3
0.313334,1.326884,0.595679,-0.166669,0.335755,0.45338,0,0,0.618556,0.313334,0.335755,-2.818731,3
0.319578,1.323185,0.604621,-0.169171,0.356505,0.415002,0,0,0.627841,0.319578,0.356505,-2.588382,3
0.325888,1.319426,0.613107,-0.17161,0.375413,0.378159,0,0,0.636671,0.325888,0.375413,-2.378299,3
0.332261,1.315602,0.621151,-0.174288,0.392594,0.343619,0,0,0.645139,0.332261,0.392594,-2.226143,3
0.3387,1.311715,0.629553,-0.176805,0.407959,0.307297,0,0,0.653909,0.3387,0.407959,-2.06584,3
0.34521,1.307778,0.638607,-0.178598,0.42128,0.266418,0,0,0.663111,0.34521,0.42128,-1.912301,3
0.351797,1.3038,0.648586,-0.17984,0.432301,0.220425,0,0,0.673057,0.351797,0.432301,-1.715956,3
0.358466,1.299782,0.658976,-0.181059,0.440942,0.172816,0,0,0.683397,0.358466,0.440942,-1.328879,3
0.365201,1.295718,0.667292,-0.182555,0.447621,0.133582,0,0,0.691813,0.365201,0.447621,-1.134161,3
0.372,1.291609,0.675624,-0.184018,0.452328,0.09415,0,0,0.700236,0.372,0.452328,-0.959622,3
0.378867,1.287462,0.684421,-0.185094,0.454915,0.051741,0,0,0.709007,0.378867,0.454915,-0.795387,3
0.385809,1.283282,0.693943,-0.185867,0.4552,0.005701,0,0,0.718403,0.385809,0.4552,-0.484041,3
0.392815,1.279055,0.702003,-0.187384,0.45357,-0.032605,0,0,0.726582,0.392815,0.45357,-0.257658,3
0.399877,1.27477,0.709308,-0.189456,0.450253,-0.066346,0,0,0.734174,0.399877,0.450253,-0.357955,3
0.407029,1.270445,0.720551,-0.190475,0.444366,-0.117735,0,0,0.745301,0.407029,0.444366,0.113256,3
0.414243,1.26606,0.728408,-0.1927,0.436719,-0.152949,0,0,0.753466,0.414243,0.436719,0.174175,3
0.421535,1.261637,0.738297,-0.193757,0.426755,-0.199274,0,0,0.763298,0.421535,0.426755,0.447248,3
0.428895,1.257157,0.74709,-0.195841,0.414839,-0.238322,0,0,0.772332,0.428895,0.414839,0.580277,3
0.436332,1.252621,0.756689,-0.197836,0.40081,-0.280581,0,0,0.782123,0.436332,0.40081,0.810217,3
0.443843,1.248044,0.766328,-0.19918,0.384564,-0.324909,0,0,0.791789,0.443843,0.384564,1.057527,3
0.451426,1.243431,0.775604,-0.20046,0.366166,-0.367976,0,0,0.80109,0.451426,0.366166,1.143446,3
0.45909,1.238764,0.786083,-0.202546,0.345505,-0.413208,0,0,0.811758,0.45909,0.345505,1.442785,3
0.466829,1.234049,0.795623,-0.204523,0.322747,-0.455159,0,0,0.82149,0.466829,0.322747,1.685881,3
0.474635,1.22927,0.804317,-0.207302,0.298154,-0.491873,0,0,0.830603,0.474635,0.298154,1.946836,3
0.482501,1.224437,0.812118,-0.209765,0.271861,-0.52586,0,0,0.838771,0.482501,0.271861,1.804435,3
0.490458,1.21955,0.823877,-0.212229,0.243111,-0.574984,0,0,0.850773,0.490458,0.243111,2.297796,3
0.498478,1.214593,0.831974,-0.215665,0.212709,-0.608049,0,0,0.859472,0.498478,0.212709,2.41167,3
0.506565,1.209569,0.840738,-0.219003,0.180514,-0.643903,0,0,0.868794,0.506565,0.180514,2.554726,3
0.514725,1.204486,0.85001,-0.222115,0.146412,-0.682045,0,0,0.878551,0.514725,0.146412,4.235214,1
0.522796,1.199309,0.839125,-0.227249,0.114513,-0.63798,0,0,0.869352,0.522796,0.114513,3.733313,1
0.530807,1.194026,0.831755,-0.23275,0.084133,-0.607591,0,0,0.863706,0.530807,0.084133,3.795798,1
0.538739,1.188648,0.821824,-0.237612,0.055754,-0.567578,0,0,0.855485,0.538739,0.055754,3.707242,1
0.546579,1.183173,0.810381,-0.242564,0.029678,-0.52152,0,0,0.845905,0.546579,0.029678,3.433694,1
0.554332,1.177603,0.799595,-0.247253,0.005767,-0.478231,0,0,0.836951,0.554332,0.005767,-0.242413,1
0.56202,1.17195,0.791231,-0.251299,-0.016469,-0.44472,0,0,0.830179,0.56202,0.016469,-0.815857,1
0.56961,1.1662,0.779142,-0.255901,-0.036286,-0.396326,0,0,0.82009,0.56961,0.036286,-0.755224,1
0.577118,1.16036,0.768722,-0.260099,-0.054014,-0.354573,0,0,0.811533,0.577118,0.054014,-0.566548,1
0.584545,1.154435,0.758561,-0.263963,-0.069701,-0.313737,0,0,0.803176,0.584545,0.069701,-0.613004,1
0.591908,1.148423,0.750546,-0.267926,-0.083777,-0.281518,0,0,0.796934,0.591908,0.083777,-0.069842,1
0.599182,1.142331,0.739308,-0.271468,-0.095585,-0.236167,0,0,0.787573,0.599182,0.095585,0.169708,1
0.606364,1.136148,0.727796,-0.275461,-0.105087,-0.190031,0,0,0.778181,0.606364,0.105087,0.509912,1
0.613448,1.12988,0.715426,-0.279082,-0.112097,-0.140205,0,0,0.767933,0.613448,0.112097,0.234817,1
0.62047,1.123532,0.707716,-0.282564,-0.117538,-0.108809,0,0,0.76204,0.62047,0.117538,0.60882,1
0.627418,1.117112,0.698229,-0.285606,-0.121034,-0.069936,0,0,0.754383,0.627418,0.121034,0.834503,1
0.634286,1.110615,0.688358,-0.288886,-0.122521,-0.02974,0,0,0.74652,0.634286,0.122521,1.135956,1
0.641069,1.104042,0.677608,-0.292069,-0.121819,0.014044,0,0,0.737873,0.641069,0.121819,1.250114,1
0.647773,1.097388,0.667672,-0.295509,-0.119102,0.054352,0,0,0.730145,0.647773,0.119102,1.666842,1
0.654382,1.090647,0.655677,-0.299207,-0.113971,0.102609,0,0,0.72072,0.654382,0.113971,1.831935,1
0.660902,1.083832,0.644572,-0.302321,-0.106579,0.147836,0,0,0.711949,0.660902,0.106579,2.259815,2
0.667485,1.078363,0.651058,-0.242553,-0.099371,0.14417,0,0,0.694773,0.667485,0.099371,2.076982,1
0.673972,1.072816,0.638932,-0.245956,-0.089711,0.193187,0,0,0.684638,0.673972,0.089711,1.822028,1
0.680396,1.067184,0.631093,-0.249668,-0.078468,0.224871,0,0,0.678684,0.680396,0.078468,2.277786,1
0.686735,1.061456,0.620426,-0.253918,-0.065093,0.267501,0,0,0.670375,0.686735,0.065093,2.144452,1
0.693014,1.055634,0.612825,-0.258143,-0.050197,0.297922,0,0,0.664975,0.693014,0.050197,2.762973,1
0.699199,1.049716,0.600989,-0.262542,-0.032935,0.345232,0,0,0.655833,0.699199,0.032935,2.643465,1
0.705316,1.043711,0.592449,-0.266553,-0.013961,0.379489,0,0,0.649651,0.705316,0.013961,1.583234,1
0.711349,1.037611,0.581995,-0.271061,0.007106,0.421325,0,0,0.642022,0.711349,0.007106,-1.358191,1
0.717294,1.03143,0.570958,-0.275009,0.03038,0.46549,0,0,0.633738,0.717294,0.03038,-1.549547,1
0.723142,1.025145,0.558746,-0.280049,0.056106,0.514521,0,0,0.625,0.723142,0.056106,-1.887974,1
0.728905,1.018774,0.548195,-0.284451,0.083942,0.556717,0,0,0.6176,0.728905,0.083942,-2.138603,1
0.734586,1.012313,0.537966,-0.28909,0.113827,0.597697,0,0,0.610721,0.734586,0.113827,-2.450819,1
0.740197,1.005767,0.529283,-0.293647,0.145446,0.632393,0,0,0.605285,0.740197,0.145446,-2.496478,1
0.745714,0.999117,0.517786,-0.299254,0.179411,0.679294,0,0,0.598043,0.745714,0.179411,-3.91629,3
0.751292,0.992398,0.525537,-0.302827,0.211794,0.647649,0,0,0.606543,0.751292,0.211794,1.342953,2
0.756555,0.986621,0.495051,-0.261527,0.243426,0.632653,0,0,0.559886,0.756555,0.243426,-3.95607,3
0.761909,0.980803,0.50695,-0.263567,0.272534,0.582162,0,0,0.571372,0.761909,0.272534,-3.609473,3
0.767343,0.974935,0.517132,-0.265929,0.299476,0.538836,0,0,0.581501,0.767343,0.299476,-3.381678,3
0.772852,0.969011,0.526973,-0.268405,0.324326,0.497008,0,0,0.591389,0.772852,0.324326,-3.216601,3
0.778446,0.963044,0.537895,-0.27018,0.346795,0.449365,0,0,0.601937,0.778446,0.346795,-2.818096,3
0.7841,0.95701,0.545539,-0.273108,0.367643,0.416962,0,0,0.610082,0.7841,0.367643,-2.817895,3
0.789839,0.950936,0.55662,-0.274484,0.386019,0.367517,0,0,0.620618,0.789839,0.386019,-2.466845,3
0.79565,0.944816,0.565824,-0.276234,0.40232,0.326029,0,0,0.629652,0.79565,0.40232,-2.22915,3
0.801525,0.938639,0.574154,-0.278429,0.416771,0.289026,0,0,0.638104,0.801525,0.416771,-2.107922,3
0.80748,0.932426,0.584187,-0.27948,0.428885,0.242268,0,0,0.647598,0.80748,0.428885,-1.741705,3
0.813489,0.926152,0.591243,-0.281825,0.439402,0.210355,0,0,0.654976,0.813489,0.439402,-1.63998,3
0.819563,0.919831,0.599622,-0.283412,0.447962,0.17119,0,0,0.663226,0.819563,0.447962,-1.454194,3
0.825705,0.913469,0.608276,-0.28469,0.454461,0.129986,0,0,0.671601,0.825705,0.454461,-1.21626,3
0.831911,0.907068,0.616507,-0.285802,0.458947,0.089718,0,0,0.679532,0.831911,0.458947,-1.216539,3
0.838204,0.900633,0.627633,-0.286568,0.460841,0.037874,0,0,0.68996,0.838204,0.460841,-0.928028,3
0.844582,0.89417,0.63842,-0.28704,0.460153,-0.013753,0,0,0.69998,0.844582,0.460153,-0.669464,3
0.85104,0.887667,0.648591,-0.28809,0.457092,-0.061223,0,0,0.709695,0.85104,0.457092,-0.258389,3
0.857556,0.88112,0.65594,-0.289576,0.452238,-0.09709,0,0,0.717016,0.857556,0.452238,-0.177911,3
0.864136,0.874518,0.664243,-0.291423,0.44548,-0.13516,0,0,0.725359,0.864136,0.44548,0.030861,3
0.870777,0.867855,0.671878,-0.293682,0.437006,-0.169462,0,0,0.733259,0.870777,0.437006,0.027035,3
0.877502,0.861149,0.68248,-0.294985,0.426127,-0.217582,0,0,0.743502,0.877502,0.426127,0.386732,3
0.884292,0.854386,0.690763,-0.297057,0.413387,-0.254806,0,0,0.751928,0.884292,0.413387,0.572162,3
0.891144,0.847559,0.698638,-0.299546,0.398925,-0.289248,0,0,0.760147,0.891144,0.398925,0.652048,3
0.898074,0.8407,0.708734,-0.30051,0.382106,-0.336369,0,0,0.769812,0.898074,0.382106,5.656071,2
0.904697,0.834757,0.678304,-0.25997,0.365136,-0.339413,0,0,0.726417,0.904697,0.365136,0.885606,3
0.911385,0.828745,0.686526,-0.262785,0.346424,-0.374229,0,0,0.735101,0.911385,0.346424,0.97876,3
0.918147,0.822676,0.696061,-0.265079,0.325657,-0.415348,0,0,0.744828,0.918147,0.325657,1.202624,3
0.924981,0.816555,0.705281,-0.267296,0.302886,-0.455419,0,0,0.754234,0.924981,0.302886,1.242491,3
0.931904,0.810396,0.716948,-0.268794,0.277566,-0.506386,0,0,0.765679,0.931904,0.277566,1.592992,3
0.938901,0.804172,0.726267,-0.271819,0.250319,-0.544955,0,0,0.775467,0.938901,0.250319,1.875157,3
0.945959,0.797886,0.73433,-0.274758,0.221378,-0.578816,0,0,0.784049,0.945959,0.221378,1.975728,3
0.953085,0.791537,0.743072,-0.277925,0.190635,-0.614868,0,0,0.793346,0.953085,0.190635,1.956408,3
0.960298,0.785117,0.754198,-0.281408,0.157645,-0.65979,0,0,0.804987,0.960298,0.157645,2.342146,3
0.96758,0.778639,0.763192,-0.284585,0.122811,-0.696689,0,0,0.814525,0.96758,0.122811,3.919429,1
0.974775,0.77207,0.752334,-0.289601,0.090169,-0.652836,0,0,0.806149,0.974775,0.090169,3.712799,1
0.981882,0.765416,0.741506,-0.294142,0.059697,-0.609449,0,0,0.797716,0.981882,0.059697,3.402342,1
0.988913,0.758681,0.732024,-0.298451,0.031121,-0.571507,0,0,0.790526,0.988913,0.031121,3.077772,1
0.995882,0.751856,0.72423,-0.30297,0.00411,-0.540226,0,0,0.785047,0.995882,0.00411,-100,2
0.007205,1.415387,0.729778,0.198522,-0.008342,-0.165305,0,0,0.756298,0.007205,0.008342,-1.079149,0
0.01441,1.41978,0.728792,0.195173,-0.01651,-0.163382,0,0,0.754473,0.01441,0.01651,-1.147554,0
0.021616,1.424078,0.728817,0.190873,-0.024674,-0.163287,0,0,0.753397,0.021616,0.024674,-1.142822,0
0.028822,1.428278,0.728841,0.186544,-0.032837,-0.163265,0,0,0.752335,0.028822,0.032837,-1.138986,0
0.036028,1.432383,0.728865,0.182218,-0.040998,-0.163239,0,0,0.751297,0.036028,0.040998,-1.135126,0
0.043234,1.436391,0.728889,0.177891,-0.049158,-0.163213,0,0,0.750283,0.043234,0.049158,-1.131195,0
0.050441,1.440303,0.728913,0.173565,-0.057316,-0.163187,0,0,0.749292,0.050441,0.057316,-1.127262,0
0.057648,1.444118,0.728936,0.169238,-0.065473,-0.16316,0,0,0.748325,0.057648,0.065473,-1.123308,0
0.064855,1.447837,0.72896,0.164911,-0.073629,-0.163134,0,0,0.747381,0.064855,0.073629,-1.119326,0
0.072063,1.45146,0.728983,0.160584,-0.081784,-0.163108,0,0,0.746461,0.072063,0.081784,-1.115343,0
0.079271,1.454986,0.729007,0.156256,-0.089937,-0.163082,0,0,0.745565,0.079271,0.089937,-1.111347,0
0.086479,1.458416,0.72903,0.151929,-0.098089,-0.163056,0,0,0.744693,0.086479,0.098089,-1.107362,0
0.093687,1.46175,0.729053,0.147601,-0.10624,-0.163031,0,0,0.743844,0.093687,0.10624,-1.103334,0
0.100896,1.464987,0.729076,0.143273,-0.11439,-0.163005,0,0,0.74302,0.100896,0.11439,-1.099314,0
0.108105,1.468127,0.729098,0.138945,-0.122538,-0.162979,0,0,0.74222,0.108105,0.122538,-1.095298,0
0.115315,1.471172,0.729121,0.134616,-0.130685,-0.162954,0,0,0.741444,0.115315,0.130685,-1.091254,0
0.122524,1.47412,0.729143,0.130287,-0.138831,-0.162929,0,0,0.740692,0.122524,0.138831,-1.087225,0
0.129734,1.476971,0.729165,0.125958,-0.146975,-0.162903,0,0,0.739964,0.129734,0.146975,-1.08319,0
0.136945,1.479726,0.729187,0.121629,-0.155118,-0.162878,0,0,0.739261,0.136945,0.155118,0.322795,1
0.144058,1.482408,0.717001,0.118584,-0.160769,-0.113016,0,0,0.726742,0.144058,0.160769,0.156059,1
0.151104,1.485,0.708441,0.114794,-0.164691,-0.078458,0,0,0.717681,0.151104,0.164691,0.708941,1
0.158055,1.487516,0.696663,0.111638,-0.166211,-0.0304,0,0,0.705551,0.158055,0.166211,0.73055,1
0.164928,1.489958,0.686761,0.108588,-0.165695,0.010325,0,0,0.695293,0.164928,0.165695,0.681618,1
0.171739,1.49232,0.679059,0.105213,-0.163599,0.041922,0,0,0.687161,0.171739,0.163599,1.15605,1
0.178469,1.494603,0.668729,0.101901,-0.159401,0.083965,0,0,0.676448,0.178469,0.159401,1.39996,1
0.185106,1.496804,0.657797,0.098475,-0.153436,0.119308,0,0,0.665127,0.185106,0.153436,1.667651,1
0.191662,1.498908,0.646975,0.094338,-0.144865,0.171415,0,0,0.653817,0.191662,0.144865,1.829255,1
0.198135,1.500931,0.6366,0.090914,-0.13419,0.21351,0,0,0.643059,0.198135,0.13419,2.255813,1
0.204511,1.502869,0.624479,0.087278,-0.121074,0.262312,0,0,0.630548,0.204511,0.121074,2.134538,1
0.210816,1.504733,0.615447,0.084,-0.106115,0.299173,0,0,0.621153,0.210816,0.106115,2.2419,1
0.217055,1.50652,0.607119,0.080544,-0.089464,0.333032,0,0,0.612438,0.217055,0.089464,2.868147,1
0.223198,1.508233,0.594992,0.077179,-0.070361,0.38205,0,0,0.599976,0.223198,0.070361,2.597752,1
0.229279,1.509872,0.587243,0.073692,-0.049689,0.413445,0,0,0.591849,0.229279,0.049689,3.168095,1
0.235272,1.511426,0.576125,0.069668,-0.026788,0.458019,0,0,0.580322,0.235272,0.026788,3.061048,1
0.241199,1.512893,0.567841,0.06545,-0.002229,0.491191,0,0,0.5716,0.241199,0.002229,-1.305272,1
0.247035,1.514264,0.556362,0.060761,0.024628,0.537133,0,0,0.55967,0.247035,0.024628,-2.026437,1
0.252784,1.515554,0.545458,0.056624,0.053664,0.580724,0,0,0.548389,0.252784,0.053664,-2.434823,1
0.258465,1.51676,0.537056,0.052207,0.08438,0.614319,0,0,0.539588,0.258465,0.08438,-2.542633,1
0.264073,1.517865,0.528052,0.04693,0.116921,0.650807,0,0,0.530134,0.264073,0.116921,-2.667775,1
0.269604,1.51887,0.518396,0.041594,0.151423,0.690042,0,0,0.520062,0.269604,0.151423,-4.577685,3
0.275226,1.519815,0.530113,0.038429,0.183535,0.642242,0,0,0.531504,0.275226,0.183535,-4.312293,3
0.280937,1.520696,0.541499,0.035205,0.213326,0.595816,0,0,0.542643,0.280937,0.213326,-4.092484,3
0.286738,1.521515,0.553039,0.032264,0.240744,0.548374,0,0,0.55398,0.286738,0.240744,-3.743845,3
0.292618,1.522264,0.563191,0.029023,0.266089,0.506892,0,0,0.563938,0.292618,0.266089,-3.549486,3
0.298579,1.522956,0.573541,0.026489,0.289254,0.4633,0,0,0.574152,0.298579,0.289254,-3.375219,3
0.304626,1.523587,0.584437,0.023891,0.31014,0.417727,0,0,0.584925,0.304626,0.31014,-2.876819,3
0.310731,1.524163,0.592014,0.021513,0.329356,0.38431,0,0,0.592405,0.310731,0.329356,-2.806854,3
0.316905,1.524669,0.600762,0.018624,0.346738,0.347642,0,0,0.60105,0.316905,0.346738,-2.638612,3
0.323149,1.525119,0.609777,0.016377,0.362155,0.308339,0,0,0.609997,0.323149,0.362155,-2.542229,3
0.329474,1.525507,0.620027,0.014053,0.375384,0.264596,0,0,0.620186,0.329474,0.375384,-2.376043,3
0.335886,1.525847,0.631014,0.012398,0.386198,0.216266,0,0,0.631135,0.335886,0.386198,-1.974582,3
0.342369,1.526123,0.639938,0.009957,0.395088,0.177807,0,0,0.640016,0.342369,0.395088,-1.877765,3
0.348932,1.526362,0.650244,0.008941,0.401593,0.130092,0,0,0.650306,0.348932,0.401593,-1.426144,3
0.355555,1.526534,0.657704,0.006339,0.406469,0.097521,0,0,0.657734,0.355555,0.406469,-1.425803,3
0.362253,1.526653,0.667297,0.004571,0.409199,0.054607,0,0,0.667313,0.362253,0.409199,-1.152896,3
0.369021,1.526718,0.676163,0.002696,0.409933,0.01468,0,0,0.676168,0.369021,0.409933,-0.984547,3
0.375863,1.526747,0.685549,0.001673,0.408446,-0.029735,0,0,0.685551,0.375863,0.408446,-0.755983,3
0.382777,1.526713,0.694644,-0.000583,0.404979,-0.069353,0,0,0.694645,0.382777,0.404979,-0.46965,3
0.389755,1.52662,0.702682,-0.002746,0.399711,-0.10536,0,0,0.702688,0.389755,0.399711,-0.262292,3
0.396793,1.526472,0.710418,-0.00475,0.392675,-0.140712,0,0,0.710434,0.396793,0.392675,-0.023286,3
0.403886,1.526273,0.717417,-0.006603,0.383988,-0.173752,0,0,0.717447,0.403886,0.383988,-0.066747,3
0.411054,1.526019,0.726943,-0.008615,0.373205,-0.215659,0,0,0.726994,0.411054,0.373205,0.267169,3
0.418285,1.525707,0.734909,-0.010814,0.360644,-0.251212,0,0,0.734988,0.418285,0.360644,0.267153,3
0.425595,1.525336,0.74505,-0.013049,0.345905,-0.294775,0,0,0.745164,0.425595,0.345905,0.523973,3
0.432981,1.52492,0.754798,-0.014699,0.328988,-0.338353,0,0,0.754941,0.432981,0.328988,0.62032,3
0.440455,1.524459,0.766019,-0.016348,0.309617,-0.387409,0,0,0.766193,0.440455,0.309617,0.904443,3
0.448012,1.523958,0.776736,-0.017948,0.287889,-0.434564,0,0,0.776944,0.448012,0.287889,1.119494,3
0.455654,1.523395,0.787533,-0.020549,0.263904,-0.479709,0,0,0.787801,0.455654,0.263904,1.498318,3
0.463364,1.522775,0.79641,-0.023221,0.23804,-0.517281,0,0,0.796749,0.463364,0.23804,1.439905,3
0.471168,1.522099,0.808339,-0.025759,0.209696,-0.566878,0,0,0.80875,0.471168,0.209696,1.835841,3
0.479049,1.521353,0.818299,-0.029184,0.179332,-0.607281,0,0,0.818819,0.479049,0.179332,2.170201,3
0.486995,1.520537,0.826595,-0.032694,0.14728,-0.641041,0,0,0.827241,0.486995,0.14728,3.597665,1
0.494879,1.519622,0.819039,-0.037908,0.116776,-0.61008,0,0,0.819916,0.494879,0.116776,3.5355,1
0.502693,1.518612,0.810406,-0.042879,0.088019,-0.575134,0,0,0.81154,0.502693,0.088019,3.311842,1
0.510444,1.517509,0.802455,-0.047662,0.060865,-0.543073,0,0,0.803869,0.510444,0.060865,3.358268,1
0.51811,1.516313,0.791986,-0.052278,0.035812,-0.501059,0,0,0.793709,0.51811,0.035812,3.27154,1
0.525681,1.515032,0.780059,-0.05655,0.013147,-0.453311,0,0,0.782106,0.525681,0.013147,1.222776,1
0.533183,1.51367,0.771384,-0.060502,-0.007783,-0.418587,0,0,0.773753,0.533183,0.007783,-1.046971,1
0.540603,1.512205,0.761145,-0.065307,-0.026662,-0.377594,0,0,0.763942,0.540603,0.026662,-0.789344,1
0.547939,1.51065,0.750547,-0.06948,-0.043418,-0.335121,0,0,0.753756,0.547939,0.043418,-0.699529,1
0.555198,1.508996,0.740981,-0.074015,-0.058264,-0.296907,0,0,0.744669,0.555198,0.058264,-0.742112,1
0.562398,1.507255,0.733455,-0.077984,-0.071596,-0.266651,0,0,0.737589,0.562398,0.071596,-0.509418,1
0.569532,1.505414,0.725236,-0.082417,-0.08329,-0.233872,0,0,0.729904,0.569532,0.08329,-0.402795,1
0.576605,1.50348,0.717563,-0.086555,-0.093446,-0.203131,0,0,0.722764,0.576605,0.093446,0.091819,1
0.583595,1.501455,0.707088,-0.090541,-0.101503,-0.161125,0,0,0.712862,0.583595,0.101503,0.424412,1
0.590494,1.499349,0.695689,-0.094016,-0.107255,-0.115053,0,0,0.702013,0.590494,0.107255,0.730976,1
0.597297,1.497162,0.683694,-0.09743,-0.110583,-0.066552,0,0,0.690601,0.597297,0.110583,0.684655,1
0.604025,1.494895,0.674159,-0.100839,-0.111975,-0.027838,0,0,0.681659,0.604025,0.111975,1.083739,1
0.610663,1.492545,0.662905,-0.104416,-0.111096,0.017581,0,0,0.671078,0.610663,0.111096,1.217412,1
0.617217,1.490105,0.652437,-0.10821,-0.108111,0.05969,0,0,0.66135,0.617217,0.108111,1.129994,1
0.623708,1.487575,0.644494,-0.112105,-0.103528,0.091663,0,0,0.654171,0.623708,0.103528,1.81148,1
0.630102,1.484969,0.632295,-0.115333,-0.096472,0.141113,0,0,0.642728,0.630102,0.096472,1.59911,1
0.636431,1.482289,0.623997,-0.118592,-0.087724,0.174969,0,0,0.635166,0.636431,0.087724,1.855814,1
0.642686,1.479514,0.614828,-0.122734,-0.077141,0.211667,0,0,0.626959,0.642686,0.077141,2.08542,1
0.648866,1.476656,0.605377,-0.126431,-0.064652,0.249771,0,0,0.618438,0.648866,0.064652,2.278235,1
0.65497,1.473705,0.595846,-0.13057,-0.050255,0.287948,0,0,0.609985,0.65497,0.050255,2.317853,1
0.661008,1.470661,0.587602,-0.134816,-0.034207,0.320952,0,0,0.602869,0.661008,0.034207,2.796867,1
0.666961,1.467538,0.576814,-0.138501,-0.015993,0.364291,0,0,0.593209,0.666961,0.015993,1.931083,1
0.672847,1.464323,0.568531,-0.142791,0.00388,0.397459,0,0,0.586188,0.672847,0.00388,-1.167994,1
0.678642,1.461027,0.556943,-0.146692,0.026073,0.443844,0,0,0.575938,0.678642,0.026073,-1.565795,1
0.684358,1.457634,0.547265,-0.151388,0.050205,0.482646,0,0,0.567818,0.684358,0.050205,-1.792732,1
0.690002,1.454154,0.538137,-0.155762,0.076162,0.519152,0,0,0.560226,0.690002,0.076162,-2.097858,1
0.695586,1.450587,0.530616,-0.16016,0.103622,0.549197,0,0,0.554261,0.695586,0.103622,-2.171611,1
0.701099,1.44693,0.521975,-0.164839,0.132815,0.583856,0,0,0.547384,0.701099,0.132815,-2.122761,1
0.706517,1.443173,0.51012,-0.170084,0.164404,0.631786,0,0,0.537728,0.706517,0.164404,-4.096504,3
0.712031,1.439356,0.522359,-0.173108,0.193492,0.581756,0,0,0.550295,0.712031,0.193492,-3.665591,3
0.71762,1.435471,0.532039,-0.176437,0.220603,0.542209,0,0,0.560531,0.71762,0.220603,-3.477972,3
