@relation lunar_lander

@attribute x_position numeric
@attribute y_position numeric
@attribute x_velocity numeric
@attribute y_velocity numeric
@attribute angle numeric
@attribute angular_velocity numeric
@attribute left_leg {0,1}
@attribute right_leg {0,1}
@attribute score numeric
@attribute magnitude_velocity numeric
@attribute both_legs_contact {0,1}
@attribute angle_velocity numeric
@attribute action {0,1,2,3}

@data
0.34162312746047974,0.3652961254119873,0.07154567539691925,-0.2007724791765213,-0.046091705560684204,-0.09985516965389252,0,0,68.22815588721843,0.21313932748218822,0,0.004602495115250349,1
0.34224051237106323,0.3615545630455017,0.06714239716529846,-0.16646599769592285,-0.051427122205495834,-0.10670851171016693,0,0,70.98908265490138,0.17949660153611965,0,0.005487711634486914,2
0.3427673280239105,0.3577137887477875,0.05577871948480606,-0.17081119120121002,-0.05449036508798599,-0.061264775693416595,0,0,70.87542677950438,0.17968786281051496,0,0.0033383399713784456,1
0.34319955110549927,0.3537878096103668,0.043897368013858795,-0.17451289296150208,-0.05516501143574715,-0.013492780737578869,0,0,71.00445836644816,0.1799492380965019,0,0.000744329416193068,1
0.34356385469436646,0.349764347076416,0.03538890182971954,-0.1787818968296051,-0.05413728952407837,0.020554404705762863,0,0,71.10954616458119,0.1822507721579773,0,-0.0011127598118036985,1
0.3438377380371094,0.34565994143486023,0.02403845265507698,-0.18230214715003967,-0.05082345008850098,0.06627696752548218,0,0,71.52063815053725,0.18388018685123622,0,-0.0033684242516756058,1
0.3440312445163727,0.3414745330810547,0.013935497030615807,-0.18584327399730682,-0.045473985373973846,0.10698936879634857,0,0,72.0592019784526,0.1863650203459697,0,-0.004865232855081558,1
0.3441353738307953,0.3371905982494354,0.0027269176207482815,-0.19018368422985077,-0.03788258135318756,0.15182816982269287,0,0,72.69791280343901,0.1902032337117901,0,-0.005751642864197493,1
0.3441629409790039,0.33280736207962036,-0.006869370583444834,-0.19459417462348938,-0.02837211824953556,0.19020909070968628,0,0,73.47150502909301,0.1947153882155988,0,-0.005396634805947542,1
0.3441043794155121,0.3283301591873169,-0.017687445506453514,-0.19880232214927673,-0.01669495925307274,0.23354332149028778,0,0,74.43637963866556,0.1995876020437589,0,-0.0038989961612969637,1
0.3439539968967438,0.3237711787223816,-0.029199521988630295,-0.2025226503610611,-0.0027089971117675304,0.27971917390823364,0,0,75.62657625489996,0.20461679977514838,0,-0.0007577584474347532,1
0.3439606726169586,0.3206669092178345,-0.014232968911528587,-0.13800953328609467,0.011989515274763107,0.2939704954624176,0,0,81.19779467386319,0.1387415160343271,0,0.003524563740938902,2
0.3438771367073059,0.3174586296081543,-0.025525862351059914,-0.14281387627124786,0.028951341286301613,0.3392363488674164,0,0,79.06237611985964,0.14507713201467515,0,0.009821346960961819,1
0.34370899200439453,0.31416064500808716,-0.03613486886024475,-0.1470605880022049,0.04803556576371193,0.3816846013069153,0,0,76.72365998478038,0.15143495703855578,0,0.018334435299038887,1
0.34347161650657654,0.310762882232666,-0.04479391127824783,-0.15181894600391388,0.06885914504528046,0.41647157073020935,0,0,74.1720330529611,0.15828925013682854,0,0.02867787703871727,1
0.3431730270385742,0.30726200342178345,-0.052456099539995193,-0.15678825974464417,0.09122949838638306,0.44740724563598633,0,0,71.45726453750947,0.1653305842273747,0,0.040816739201545715,1
0.34278249740600586,0.3036651313304901,-0.06390141695737839,-0.1615666002035141,0.11589689552783966,0.49334782361984253,0,0,68.38751581890699,0.17374451909065355,0,0.057177480310201645,1
0.3424685597419739,0.2999814748764038,-0.054257918149232864,-0.16564664244651794,0.13863392174243927,0.4547409117221832,0,0,66.29467257512586,0.174306431118939,0,0.06304251402616501,3
0.34224480390548706,0.29622581601142883,-0.04281575605273247,-0.16894984245300293,0.1590469926595688,0.40826159715652466,0,0,64.48844204401676,0.17429067384365793,0,0.06493277847766876,3
0.34210044145584106,0.2923925518989563,-0.03279327601194382,-0.1724337637424469,0.17742717266082764,0.36760392785072327,0,0,62.75796492802273,0.17552435965254826,0,0.06522292643785477,3
0.34203529357910156,0.28849855065345764,-0.02272712253034115,-0.17508387565612793,0.19371072947978973,0.32567107677459717,0,0,61.253767054968336,0.17655278533609026,0,0.06308598071336746,3
0.3420608639717102,0.2845388352870941,-0.011258293874561787,-0.17785105109214783,0.2076268196105957,0.278321772813797,0,0,59.91904126605694,0.1782070309830941,0,0.05778706446290016,3
0.34214943647384644,0.28049927949905396,-0.003298357827588916,-0.181293785572052,0.21991436183452606,0.24575074017047882,0,0,58.599001564458845,0.18132378005542132,0,0.05404411628842354,3
0.34230709075927734,0.276397705078125,0.00545104406774044,-0.1838635951280594,0.23034711182117462,0.20865511894226074,0,0,57.51029681179945,0.18394437747959896,0,0.04806310310959816,3
0.34252652525901794,0.2722286283969879,0.013296663761138916,-0.18666450679302216,0.2391187697649002,0.17543312907218933,0,0,56.527353094130675,0.18713749174571961,0,0.041949354112148285,3
0.3428099751472473,0.2679807245731354,0.02135506644845009,-0.18995283544063568,0.24623018503189087,0.14222826063632965,0,0,55.625717133826456,0.19114947125007267,0,0.035020891577005386,3
0.343170166015625,0.26367059350013733,0.03105943836271763,-0.19240069389343262,0.251284122467041,0.1010795384645462,0,0,54.95167401144461,0.19489155229616859,0,0.02539968304336071,3
0.34362298250198364,0.2593095302581787,0.04277079552412033,-0.19425413012504578,0.25383442640304565,0.051006216555833817,0,0,54.493274277036676,0.19890703797465248,0,0.012947133742272854,3
0.3441404402256012,0.2548818290233612,0.050951920449733734,-0.19692371785640717,0.25464215874671936,0.016154728829860687,0,0,54.15602469535544,0.20340857518447003,0,0.004113675095140934,3
0.34473294019699097,0.2503904402256012,0.06043040007352829,-0.19941353797912598,0.25343865156173706,-0.024069970473647118,0,0,53.96820172211716,0.20836889241655165,0,-0.006100260652601719,3
0.3454017639160156,0.24582268297672272,0.07000009715557098,-0.20247633755207062,0.25026100873947144,-0.06355278193950653,0,0,53.88169366476069,0.21423510254619602,0,-0.015904784202575684,3
0.34584683179855347,0.2425108253955841,0.047598082572221756,-0.14666900038719177,0.247114360332489,-0.06293294578790665,0,0,60.0546943796199,0.15419913467685178,0,-0.015551635064184666,2
0.34635305404663086,0.23913660645484924,0.055356163531541824,-0.1491769403219223,0.24229353666305542,-0.09641625732183456,0,0,60.16620740138441,0.15911651012879385,0,-0.02336103655397892,3
0.34695062041282654,0.23569408059120178,0.06684443354606628,-0.15184973180294037,0.23509004712104797,-0.14407022297382355,0,0,60.32231029220148,0.16591118163831858,0,-0.03386947512626648,3
0.34761112928390503,0.23218411207199097,0.07481178641319275,-0.15462544560432434,0.22619879245758057,-0.17782509326934814,0,0,60.736608841962024,0.1717726174941052,0,-0.04022382199764252,3
0.34835195541381836,0.22860904037952423,0.08497203141450882,-0.15725679695606232,0.21518144011497498,-0.22034671902656555,0,0,61.24665189204026,0.17874547489147244,0,-0.047414522618055344,3
0.34916526079177856,0.22495272755622864,0.09407992660999298,-0.16070042550563812,0.20231163501739502,-0.25739622116088867,0,0,61.88791384486015,0.18621401061460446,0,-0.05207424983382225,3
0.3500564694404602,0.2212354689836502,0.10397303104400635,-0.16324825584888458,0.1873662769794464,-0.2989073097705841,0,0,62.74399959931813,0.1935468496974104,0,-0.05600515007972717,3
0.35100802779197693,0.21744304895401,0.11163029819726944,-0.16655245423316956,0.17084276676177979,-0.33046987652778625,0,0,63.79133772439644,0.20050198396214866,0,-0.05645838752388954,3
0.3520553708076477,0.2135857492685318,0.12372813373804092,-0.1693636029958725,0.15183492004871368,-0.3801570534706116,0,0,64.85020580043127,0.20974431950864592,0,-0.05772111564874649,3
0.35319679975509644,0.20965813100337982,0.13563938438892365,-0.17250783741474152,0.13040216267108917,-0.42865514755249023,0,0,66.09744385346136,0.21944703017259287,0,-0.055897559970617294,3
0.35443276166915894,0.20566485822200775,0.14760614931583405,-0.1755555272102356,0.10653112828731537,-0.47742098569869995,0,0,67.55850111407693,0.22936285716977076,0,-0.050860196352005005,3
0.35575351119041443,0.20160649716854095,0.15833601355552673,-0.1787048876285553,0.08047707378864288,-0.5210810899734497,0,0,69.28163938578618,0.2387587343984962,0,-0.04193508252501488,3
0.3569973111152649,0.19744084775447845,0.14874562621116638,-0.184004008769989,0.056368276476860046,-0.48217588663101196,0,0,71.97269206520102,0.23660671743061656,0,-0.027179423719644547,1
0.3581419885158539,0.1931862235069275,0.13636909425258636,-0.1884138584136963,0.03473687916994095,-0.43262797594070435,0,0,74.6113826476064,0.23258613744330356,0,-0.015028146095573902,1
0.3592032492160797,0.1888418346643448,0.12590336799621582,-0.19274169206619263,0.0152009017765522,-0.3907196521759033,0,0,76.88218335924239,0.2302194960866753,0,-0.00593929085880518,1
0.36018306016921997,0.18441461026668549,0.11571215093135834,-0.19667713344097137,-0.002296070335432887,-0.34993940591812134,0,0,78.46242692588545,0.22819113719813378,0,0.0008034855127334595,1
0.36106711626052856,0.179889976978302,0.10369212925434113,-0.2011888176202774,-0.017385628074407578,-0.301791250705719,1,0,87.23384310146778,0.22633824266250885,0,0.005246830638498068,1
0.3617686331272125,0.17669577896595,0.0748210996389389,-0.14305339753627777,-0.018390610814094543,-0.01551799662411213,1,0,93.40169278136385,0.1614387555455686,0,0.0002853854384738952,2
0.36230039596557617,0.17424602806568146,0.034045759588479996,-0.10878358781337738,0.0005824373220093548,0.379574716091156,1,0,99.95670324791627,0.11398676569067645,0,0.0002210784878116101,1
0.36264926195144653,0.1723768562078476,-0.0011336758034303784,-0.08351053297519684,0.0362580232322216,0.7136557102203369,1,0,99.45515449170041,0.08351822888728379,0,0.025875745341181755,1
0.3628893792629242,0.170735701918602,-0.020673029124736786,-0.07463865727186203,0.08054149150848389,0.8858038187026978,1,0,95.65221167699987,0.07744871323929865,0,0.07134395837783813,1
0.36302614212036133,0.16898740828037262,-0.032215557992458344,-0.08081912249326706,0.12613625824451447,0.9119716882705688,1,0,90.16899659173397,0.08700329239928063,0,0.11503269523382187,1
0.3632226884365082,0.16717787086963654,-0.023720812052488327,-0.08467459678649902,0.16943705081939697,0.8660517930984497,0,0,75.77397713428115,0.08793443012030439,0,0.14674125611782074,3
0.36350783705711365,0.1653180718421936,-0.012187195010483265,-0.08781983703374863,0.21036522090435028,0.818597674369812,0,0,71.62990537402841,0.08866144299584973,0,0.17220447957515717,3
0.3638834059238434,0.16341140866279602,-0.0003954948333557695,-0.09060727804899216,0.24884454905986786,0.7696186900138855,0,0,67.60160088075123,0.0906081438831171,0,0.19151541590690613,3
0.36431416869163513,0.16145926713943481,0.007066301070153713,-0.09329548478126526,0.2857052683830261,0.737244725227356,0,0,63.630267031423,0.09356270897070483,0,0.21063470840454102,3
0.36480456590652466,0.15945054590702057,0.015040037222206593,-0.09632984548807144,0.32087936997413635,0.7035113573074341,0,0,59.72547600913204,0.09749688018948717,0,0.22574228048324585,3
0.3653487265110016,0.1573641449213028,0.022691015154123306,-0.10010749846696854,0.35405752062797546,0.6635628342628479,0,0,55.895784436040074,0.10264693444369012,0,0.23493941128253937,3
0.3659495413303375,0.15522445738315582,0.030277123674750328,-0.10276146233081818,0.3855871856212616,0.6305935382843018,0,0,52.29346419627795,0.10712900118271577,0,0.2431487888097763,3
0.36660653352737427,0.1530369073152542,0.03785049170255661,-0.10504975914955139,0.41541799902915955,0.5966168642044067,0,0,48.85150275044157,0.11166069900063173,0,0.2478453814983368,3
0.3673383593559265,0.15080073475837708,0.04765170067548752,-0.10714921355247498,0.44311049580574036,0.5538504123687744,0,0,45.5094989147276,0.11726737876282109,0,0.24541692435741425,3
0.36813467741012573,0.14851492643356323,0.05616100877523422,-0.10924366116523743,0.4688996374607086,0.5157831907272339,0,0,42.356310011981165,0.12283418453644426,0,0.24185055494308472,3
0.36901551485061646,0.1461961418390274,0.06715957075357437,-0.11030633002519608,0.49216505885124207,0.46530812978744507,0,0,39.37318739312427,0.12914291965963712,0,0.22900840640068054,3
0.3696770668029785,0.14441479742527008,0.06442026793956757,-0.07978631556034088,0.4941259026527405,0.039235737174749374,0,1,51.810375438275784,0.10254670977459276,0,0.019387394189834595,3
0.37010326981544495,0.14308585226535797,0.05931178852915764,-0.05319220572710037,0.47549545764923096,-0.3726223409175873,0,1,55.93951098252977,0.07966993841966137,0,-0.1771802306175232,3
0.37041664123535156,0.1420171856880188,0.06010565906763077,-0.03796977549791336,0.44376006722450256,-0.6347364187240601,0,1,59.94976919111785,0.07109425984713329,0,-0.2816706895828247,3
0.37083855271339417,0.14090202748775482,0.07215628772974014,-0.040415190160274506,0.41122180223464966,-0.6507656574249268,0,1,62.01299027165196,0.08270379378857187,0,-0.26760903000831604,3
0.3713272213935852,0.13974244892597198,0.08112838864326477,-0.04255426675081253,0.37670809030532837,-0.6902747750282288,1,0,64.53888949281969,0.0916115787861738,0,-0.2600320875644684,3
0.37180185317993164,0.13906696438789368,0.06844650954008102,-0.024941235780715942,0.3560904860496521,-0.4105660021305084,1,0,68.42618702509897,0.07284908980808642,0,-0.14619864523410797,3
0.3723345696926117,0.13901332020759583,0.05733666941523552,-0.0013914804439991713,0.351852148771286,-0.08473647385835648,1,0,70.32155075356603,0.057353552083179715,0,-0.029814710840582848,3
0.37289389967918396,0.13946500420570374,0.04610348120331764,0.017627757042646408,0.36222752928733826,0.20752647519111633,1,0,69.98530546320406,0.04935857414723178,0,0.0751718059182167,3
0.37348708510398865,0.14019449055194855,0.04224420711398125,0.02799881622195244,0.3803120255470276,0.36169829964637756,1,0,67.93352658188137,0.050680438717084345,0,0.1375582069158554,3
0.3741297721862793,0.14094465970993042,0.04683231562376022,0.0285798367112875,0.398911714553833,0.37199923396110535,1,0,65.5386286127244,0.05486413198268455,0,0.1483948528766632,3
0.3748510479927063,0.1416274458169937,0.058097757399082184,0.026326917111873627,0.41398927569389343,0.30156224966049194,1,0,63.017256025988175,0.06378444684131904,0,0.1248435378074646,3
0.3756411671638489,0.14225028455257416,0.06689794361591339,0.024074340239167213,0.42709410190582275,0.26210635900497437,0,0,50.849492876554805,0.07109787858251597,0,0.11194407939910889,3
0.37632066011428833,0.14298184216022491,0.06669607013463974,0.03212251514196396,0.4284091889858246,0.026244034990668297,0,1,60.30544201220364,0.07402852111410747,0,0.011243185959756374,3
0.3770667016506195,0.14366485178470612,0.07519496977329254,0.03053095191717148,0.42774686217308044,-0.013280915096402168,0,1,59.534832102522174,0.0811567755176479,0,-0.005680869799107313,3
0.37787914276123047,0.1442919820547104,0.08361849933862686,0.02858707681298256,0.42517608404159546,-0.0514206662774086,0,1,58.942318474022855,0.08837009881324576,0,-0.02186283841729164,3
0.3787463307380676,0.14486797153949738,0.09064114838838577,0.02677520178258419,0.42093294858932495,-0.08486318588256836,0,1,58.62076422760167,0.09451311682344815,0,-0.035721711814403534,3
0.37968167662620544,0.14539848268032074,0.09934330731630325,0.025299159809947014,0.41466018557548523,-0.12545549869537354,0,1,58.31162309118817,0.10251410044237241,0,-0.05202139914035797,3
0.38069993257522583,0.14589300751686096,0.10991270840167999,0.024330710992217064,0.4059400260448456,-0.17440348863601685,0,0,48.03492515784829,0.11257347201222753,0,-0.07079735398292542,3
0.3817601203918457,0.14666806161403656,0.10718613862991333,0.034777216613292694,0.40469279885292053,-0.0249441210180521,1,0,57.99156253007796,0.11268683390068761,0,-0.01009470596909523,3
0.3828892707824707,0.1474832445383072,0.11408935487270355,0.0365629605948925,0.40343576669692993,-0.02514074742794037,1,0,57.24079793559879,0.11980497288055808,0,-0.010142676532268524,3
0.38409966230392456,0.14834490418434143,0.12221270799636841,0.03862946480512619,0.4021727442741394,-0.0252604428678751,1,0,56.356411265772905,0.12817246935896232,0,-0.010159061290323734,3
0.3853825628757477,0.14923618733882904,0.12939810752868652,0.03992617875337601,0.40098831057548523,-0.02368849515914917,1,0,55.56852486918423,0.13541776323485824,0,-0.009498809464275837,3
0.386727511882782,0.15013833343982697,0.13543787598609924,0.04036116972565651,0.39997366070747375,-0.020293116569519043,1,0,54.891363191626624,0.1413238960000305,0,-0.008116711862385273,3
0.38813352584838867,0.15105965733528137,0.141452819108963,0.041187092661857605,0.3990662693977356,-0.018147900700569153,1,0,54.18735198328743,0.14732710341777933,0,-0.0072422148659825325,3
0.3896097242832184,0.15201996266841888,0.14846868813037872,0.04291508346796036,0.3981631100177765,-0.01806296780705452,1,0,53.353305557253265,0.15454660800258602,0,-0.007192007265985012,3
0.3911498188972473,0.15300537645816803,0.15477913618087769,0.044011279940605164,0.3973363935947418,-0.016534049063920975,1,0,52.58984954601611,0.16091479956146063,0,-0.006569579243659973,3
0.39274367690086365,0.1539992243051529,0.16000492870807648,0.044346682727336884,0.3966639041900635,-0.013449830934405327,1,0,51.93024877520624,0.1660367615652116,0,-0.005335062276571989,3
0.39441633224487305,0.15504606068134308,0.16795171797275543,0.04671984165906906,0.39593052864074707,-0.014667406678199768,1,0,50.950431882287404,0.1743287795347649,0,-0.005807274021208286,3
0.39613771438598633,0.1561010628938675,0.17269864678382874,0.04704264551401138,0.3953345715999603,-0.011918987147510052,1,0,50.314974074518645,0.1789911501803911,0,-0.00471198745071888,3
0.39791250228881836,0.157159224152565,0.17785093188285828,0.0471339076757431,0.3949292004108429,-0.008107290603220463,1,0,49.621632452603734,0.18399065820935437,0,-0.00320180575363338,3
0.39976245164871216,0.15825027227401733,0.18532200157642365,0.04857911169528961,0.39459171891212463,-0.006749363150447607,1,0,48.65396070779282,0.19158333741282485,0,-0.0026632428634911776,3
0.4016854166984558,0.15938924252986908,0.19264891743659973,0.05072139948606491,0.39420557022094727,-0.007723214570432901,1,0,47.67876177701214,0.19921412182088086,0,-0.0030445342417806387,3
0.40367841720581055,0.1605689823627472,0.19967469573020935,0.05253369361162186,0.3938111662864685,-0.007887979969382286,1,0,46.733860442922776,0.2064697821342914,0,-0.0031063745263963938,3
0.4056605398654938,0.1618974357843399,0.19962632656097412,0.059429336339235306,0.3923053443431854,-0.030116092413663864,1,1,56.43964623254389,0.20828470417543907,1,-0.011814704164862633,3
0.4076959490776062,0.16326449811458588,0.20499488711357117,0.061159949749708176,0.3907589614391327,-0.030928049236536026,1,1,55.76061562667827,0.21392391271235747,1,-0.012085412628948689,3
0.40977317094802856,0.1646578162908554,0.20919927954673767,0.0623285211622715,0.38918086886405945,-0.03156164288520813,1,1,55.207463094680534,0.21828692672545866,1,-0.012283187359571457,3
0.41190510988235474,0.16608761250972748,0.21471139788627625,0.06396005302667618,0.38756123185157776,-0.032393526285886765,1,1,54.51341412205217,0.22403542537259669,1,-0.012554475106298923,3
0.4140721261501312,0.16754072904586792,0.21824650466442108,0.06500238925218582,0.3859148621559143,-0.0329272598028183,1,1,54.0241420542056,0.2277209819434615,1,-0.0127071188762784,3
0.41628962755203247,0.1690273880958557,0.2233271300792694,0.06650242954492569,0.3842301070690155,-0.033694300800561905,1,1,53.37152091007245,0.23301840611795088,1,-0.012946364469826221,3
0.4185771048069,0.170560821890831,0.2303793877363205,0.06859122216701508,0.38249215483665466,-0.03475893661379814,1,1,52.51014097404841,0.2403734936342138,1,-0.013295020908117294,3
0.420920193195343,0.1721312403678894,0.23598814010620117,0.07024538516998291,0.3807118833065033,-0.03560594841837883,1,1,51.79712932162998,0.24622107799478646,1,-0.013555607758462429,3
0.4233168661594391,0.1737372726202011,0.2413724958896637,0.07183347642421722,0.37889090180397034,-0.03641924634575844,1,1,51.1051996539925,0.25183472327899237,1,-0.01379892136901617,3
0.42578229308128357,0.1753888726234436,0.24830634891986847,0.07387304306030273,0.377017617225647,-0.03746642917394638,1,1,50.2489433599297,0.2590622952993065,1,-0.014125503599643707,3
0.42832231521606445,0.17709024250507355,0.2558261752128601,0.07609827816486359,0.3750874996185303,-0.03860239312052727,1,1,49.32804128726606,0.26690444229991284,1,-0.014479274861514568,3
0.4309390187263489,0.1788451224565506,0.26355957984924316,0.07848875969648361,0.3730810880661011,-0.04012854024767876,1,1,48.38037602260883,0.2749984329352379,1,-0.014971199445426464,3
0.4335969090461731,0.18062475323677063,0.26769325137138367,0.07958913594484329,0.3710612654685974,-0.04039628803730011,1,1,47.81103115934964,0.27927425266227685,1,-0.014989498071372509,3
0.43633145093917847,0.1824568808078766,0.2754295766353607,0.08194098621606827,0.3689710199832916,-0.04180469363927841,1,1,46.85855355962512,0.2873600235479994,1,-0.015424720011651516,3
0.4391247630119324,0.18432635068893433,0.2813413441181183,0.08360321819782257,0.36684802174568176,-0.042460061609745026,1,1,46.09694852468351,0.2935003416881489,1,-0.015576389618217945,3
0.4419947564601898,0.1862463802099228,0.2890581786632538,0.08586355298757553,0.3646666407585144,-0.04362713545560837,1,1,45.14199600726937,0.3015413464652605,1,-0.015909360721707344,3
0.4449300765991211,0.1882101148366928,0.29563602805137634,0.08781310170888901,0.3624354600906372,-0.044623009860515594,1,1,44.302248904153274,0.3084020139693393,1,-0.01617296040058136,3
0.4479130804538727,0.19020503759384155,0.30045509338378906,0.08920276165008545,0.3601677715778351,-0.045353375375270844,1,1,43.64499347188513,0.31341728053953716,1,-0.01633482426404953,3
0.45093441009521484,0.1922253519296646,0.3043113350868225,0.09033627063035965,0.35787081718444824,-0.04593922942876816,1,1,43.085641120541354,0.3174366597199965,1,-0.016440309584140778,3
0.45400723814964294,0.19427934288978577,0.30950379371643066,0.09184220433235168,0.35553446412086487,-0.046726860105991364,1,1,42.385378188311094,0.32284297666308437,1,-0.016613008454442024,3
0.4571540951728821,0.19638241827487946,0.3169582188129425,0.09402959048748016,0.3531416356563568,-0.04785667732357979,1,1,41.445697980352236,0.3306116723942122,1,-0.016900185495615005,3
0.4603385925292969,0.1985103040933609,0.32075852155685425,0.09513460099697113,0.3507198691368103,-0.048435311764478683,1,1,40.88547718807909,0.3345693072712011,1,-0.016987226903438568,3
0.46359699964523315,0.20068217813968658,0.3281717300415039,0.09709346294403076,0.348275750875473,-0.04888225346803665,1,0,29.94820452472952,0.342233575044352,0,-0.017024504020810127,3
0.46691054105758667,0.20287293195724487,0.33359473943710327,0.09791164845228195,0.3459160029888153,-0.0471951998770237,1,0,29.21970475688535,0.3476667081138559,0,-0.01632557436823845,3
0.4702993333339691,0.2051122486591339,0.34117311239242554,0.10007385909557343,0.3435080349445343,-0.04815933480858803,1,0,28.242347414761255,0.35554727797798685,0,-0.01654311828315258,3
0.4737577438354492,0.20736780762672424,0.3479851484298706,0.10075414180755615,0.3412655293941498,-0.04485030099749565,1,0,27.356349039857804,0.36227760316528035,0,-0.015305861830711365,3
0.47727376222610474,0.20964354276657104,0.3536509573459625,0.1016269251704216,0.3391096591949463,-0.04311702400445938,1,0,26.559968536083446,0.36796333649170226,0,-0.014621399343013763,3
0.4808705449104309,0.2119734138250351,0.3618016839027405,0.10404811799526215,0.33688685297966003,-0.04445628449320793,1,0,25.47895321029894,0.37646575413060723,0,-0.014976738020777702,3
0.48454713821411133,0.21433869004249573,0.36971911787986755,0.10560254752635956,0.3347315490245819,-0.043106161057949066,1,0,24.428682033555745,0.3845050335952701,0,-0.014428991824388504,3
0.4882950782775879,0.2167394459247589,0.3768245577812195,0.10716959089040756,0.3326079845428467,-0.042471323162317276,1,0,23.44483665845128,0.3917678708173492,0,-0.014126300811767578,3
0.49209603667259216,0.21914063394069672,0.3819240927696228,0.10713858157396317,0.33069977164268494,-0.03816510736942291,1,0,22.67087972458505,0.3966669686333658,0,-0.012621192261576653,3
0.4959544241428375,0.221554696559906,0.3875338137149811,0.10767623037099838,0.328933984041214,-0.03531559184193611,1,0,21.811981368105634,0.4022146591939948,0,-0.011616498231887817,3
0.4998745918273926,0.22397898137569427,0.39353662729263306,0.10809291154146194,0.3273482620716095,-0.03171465918421745,1,0,20.894008204964294,0.4081116897901182,0,-0.010381738655269146,3
0.5038890838623047,0.22634483873844147,0.40538373589515686,0.10603558272123337,0.32324159145355225,-0.08213363587856293,0,0,9.720516267400813,0.41902209736451573,0,-0.02654900774359703,3
0.5079684257507324,0.22863557934761047,0.4135187268257141,0.10304352641105652,0.31743118166923523,-0.1162082776427269,0,0,9.091377315229995,0.4261639476287077,0,-0.03688813000917435,3
0.512133002281189,0.23086360096931458,0.4242480397224426,0.10071166604757309,0.3093453049659729,-0.16171680390834808,0,0,8.4113267203655,0.4360381123099774,0,-0.05002633482217789,3
0.5163606405258179,0.2330218106508255,0.43221554160118103,0.09790432453155518,0.29956579208374023,-0.1955902874469757,0,0,8.172439714967105,0.44316535435064197,0,-0.05859215930104256,3
0.5206751823425293,0.2351207286119461,0.4432009756565094,0.09565501660108566,0.28745365142822266,-0.2422436773777008,0,0,7.849992818608677,0.4534059837214851,0,-0.06963382661342621,3
0.5250697135925293,0.2371552735567093,0.45331963896751404,0.09309065341949463,0.273210346698761,-0.2848660349845886,0,0,7.8227593326159255,0.46277918057529943,0,-0.07782834768295288,3
0.5295571088790894,0.23914025723934174,0.4651367664337158,0.09119520336389542,0.2564411163330078,-0.3353850245475769,0,0,7.857693254636753,0.4739923744413181,0,-0.08600650727748871,3
0.5341241955757141,0.24107129871845245,0.47530651092529297,0.08896644413471222,0.23750142753124237,-0.37879449129104614,0,0,8.269084847060011,0.48356107807874826,0,-0.08996423333883286,3
0.5387578010559082,0.24293984472751617,0.48383793234825134,0.08621524274349213,0.2167617678642273,-0.41479334235191345,0,0,9.024021454387137,0.4914592774956034,0,-0.08991134166717529,3
0.5434695482254028,0.24474957585334778,0.49379563331604004,0.08359280973672867,0.19393689930438995,-0.45649775862693787,0,0,9.836392132433701,0.5008212140542849,0,-0.08853176236152649,3
0.548249363899231,0.24650217592716217,0.5025599598884583,0.08092156797647476,0.16926999390125275,-0.4933382570743561,0,0,10.944081098850832,0.509033203125,0,-0.08350736647844315,3
0.5531595945358276,0.24859800934791565,0.5050293207168579,0.09467757493257523,0.15530578792095184,-0.27923697233200073,1,0,21.297308924111693,0.5138272822742764,0,-0.04336711764335632,3
0.5581744313240051,0.2507023811340332,0.515634298324585,0.09493525326251984,0.14120909571647644,-0.28189390897750854,1,0,21.0859385544799,0.5243009022498494,0,-0.03980598226189613,3
0.5632932782173157,0.25279879570007324,0.5260924100875854,0.09445115923881531,0.12709039449691772,-0.28233999013900757,1,0,20.8946782507839,0.534503733872592,0,-0.035882700234651566,3
0.5685078501701355,0.2548869848251343,0.5357018709182739,0.09395626932382584,0.11294547468423843,-0.28286999464035034,1,0,20.78040717813133,0.5438789039494498,0,-0.031948886811733246,3
0.5738292932510376,0.25698181986808777,0.5465530157089233,0.09412509948015213,0.0986642837524414,-0.28559932112693787,1,0,20.53526838266379,0.554598734025855,0,-0.02817845158278942,3
0.5790897607803345,0.25897136330604553,0.5389009714126587,0.08922243863344193,0.08593018352985382,-0.25466927886009216,1,0,22.053418448148708,0.5462370284785973,0,-0.021883778274059296,1
0.5842728614807129,0.2608635127544403,0.5292173624038696,0.08468666672706604,0.07513567805290222,-0.21589060127735138,1,0,23.58111571049452,0.5359504264407059,0,-0.01622108742594719,1
0.5893740653991699,0.26265665888786316,0.5189470052719116,0.08011622726917267,0.06639911979436874,-0.17473068833351135,1,0,24.971406498839787,0.5250948672640011,0,-0.011601964011788368,1
0.5943922996520996,0.26433414220809937,0.508526623249054,0.0748380720615387,0.059768859297037125,-0.1326049268245697,1,0,26.186855862006812,0.5140039799087158,0,-0.00792564544826746,1
0.5993420481681824,0.2659187316894531,0.4999462068080902,0.07061492651700974,0.05485154688358307,-0.09834619611501694,0,0,17.04144013245105,0.5049085776508007,0,-0.005394441075623035,1
0.6042003631591797,0.26738935708999634,0.4884716868400574,0.06545659899711609,0.05224606394767761,-0.05211012810468674,0,0,17.97530515163799,0.49283785465113644,0,-0.002722549019381404,1
0.6089717745780945,0.2687660753726959,0.47758063673973083,0.06120004504919052,0.05181724578142166,-0.008576387539505959,0,0,18.63130637363826,0.48148594930435684,0,-0.0004444047808647156,1
