@relation lunar_lander

@attribute x_position numeric
@attribute y_position numeric
@attribute x_velocity numeric
@attribute y_velocity numeric
@attribute angle numeric
@attribute angular_velocity numeric
@attribute left_leg {0,1}
@attribute right_leg {0,1}
@attribute magnitude_velocity numeric
@attribute abs_x_disp numeric
@attribute abs_angle numeric
@attribute action {0,1,2,3}
@attribute reward numeric

@data
0.049596,-0.000236,-0.157927,0,-0.003427,-0,0,1,0.157927,0.049596,0.003427,0.248653,0
0.048026,-0.000236,-0.15701,0,-0.003427,0,0,1,0.15701,0.048026,0.003427,0.247736,0
0.046465,-0.000236,-0.156094,0,-0.003427,0,0,1,0.156094,0.046465,0.003427,0.246821,0
0.044913,-0.000236,-0.155178,0,-0.003427,0,0,1,0.155178,0.044913,0.003427,0.245896,0
0.04337,-0.000236,-0.154261,0,-0.003427,0,0,1,0.154261,0.04337,0.003427,0.244979,0
0.041837,-0.000236,-0.153345,0,-0.003427,0,0,1,0.153345,0.041837,0.003427,0.244065,0
0.040313,-0.000236,-0.152428,0,-0.003427,0,0,1,0.152428,0.040313,0.003427,0.243148,0
0.038797,-0.000236,-0.151512,0,-0.003427,0,0,1,0.151512,0.038797,0.003427,0.242233,0
0.037292,-0.000236,-0.150596,0,-0.003427,0,0,1,0.150596,0.037292,0.003427,0.241316,0
0.035795,-0.000236,-0.149679,0,-0.003427,0,0,1,0.149679,0.035795,0.003427,0.240402,0
0.034307,-0.000236,-0.148763,0,-0.003427,0,0,1,0.148763,0.034307,0.003427,0.239485,0
0.032829,-0.000236,-0.147846,0,-0.003427,0,0,1,0.147846,0.032829,0.003427,0.23857,0
0.031359,-0.000236,-0.14693,0,-0.003427,-0,0,1,0.14693,0.031359,0.003427,0.237653,0
0.029899,-0.000236,-0.146013,0,-0.003427,-0,0,1,0.146014,0.029899,0.003427,0.236738,0
0.028448,-0.000236,-0.145097,-0,-0.003427,-0,0,1,0.145097,0.028448,0.003427,0.235812,0
0.027006,-0.000236,-0.144181,-0,-0.003427,-0,0,1,0.144181,0.027006,0.003427,0.234897,0
0.025574,-0.000236,-0.143264,-0,-0.003427,-0,0,1,0.143264,0.025574,0.003427,0.23398,0
0.02415,-0.000236,-0.142348,-0,-0.003427,-0,0,1,0.142348,0.02415,0.003427,0.233064,0
0.022736,-0.000236,-0.141431,-0,-0.003427,-0,0,1,0.141431,0.022736,0.003427,0.232147,0
0.021331,-0.000236,-0.140515,-0,-0.003427,-0,0,1,0.140515,0.021331,0.003427,0.231231,0
0.019935,-0.000236,-0.139599,-0,-0.003427,-0,0,1,0.139599,0.019935,0.003427,0.230314,0
0.018548,-0.000236,-0.138682,-0,-0.003427,-0,0,1,0.138682,0.018548,0.003427,0.229397,0
0.01717,-0.000236,-0.137766,-0,-0.003427,-0,0,1,0.137766,0.01717,0.003427,0.228479,0
0.015802,-0.000236,-0.136849,-0,-0.003427,-0,0,1,0.136849,0.015802,0.003427,0.227561,0
0.014442,-0.000236,-0.135933,-0,-0.003427,-0,0,1,0.135933,0.014442,0.003427,0.226642,0
0.013092,-0.000236,-0.135017,-0,-0.003427,-0,0,1,0.135017,0.013092,0.003427,0.225712,0
0.011751,-0.000236,-0.1341,-0,-0.003427,-0,0,1,0.1341,0.011751,0.003427,0.224792,0
0.010419,-0.000236,-0.133184,-0,-0.003427,-0,0,1,0.133184,0.010419,0.003427,0.223867,0
0.009097,-0.000236,-0.132267,-0,-0.003427,0,0,1,0.132267,0.009097,0.003427,0.22294,0
0.007783,-0.000236,-0.131351,-0,-0.003427,-0,0,1,0.131351,0.007783,0.003427,0.222002,0
0.006479,-0.000236,-0.130435,-0,-0.003427,-0,0,1,0.130435,0.006479,0.003427,0.221053,0
0.005184,-0.000236,-0.129518,-0,-0.003427,-0,0,1,0.129518,0.005184,0.003427,0.220066,0
0.003898,-0.000236,-0.128602,-0,-0.003427,-0,0,1,0.128602,0.003898,0.003427,0.218983,0
0.002621,-0.000236,-0.127685,-0,-0.003427,-0,0,1,0.127685,0.002621,0.003427,0.217431,0
0.001353,-0.000236,-0.126769,-0,-0.003427,-0,0,1,0.126769,0.001353,0.003427,0.203582,0
0.000095,-0.000236,-0.125852,-0,-0.003427,-0,0,1,0.125852,0.000095,0.003427,-0.000797,0
-0.001155,-0.000236,-0.124936,-0,-0.003427,-0,0,1,0.124936,0.001155,0.003427,-0.031149,0
-0.002395,-0.000236,-0.12402,-0,-0.003427,-0,0,1,0.12402,0.002395,0.003427,-0.031067,0
-0.003626,-0.000236,-0.123103,-0,-0.003427,-0,0,1,0.123103,0.003626,0.003427,-0.030351,0
-0.004848,-0.000236,-0.122187,-0,-0.003427,-0,0,1,0.122187,0.004848,0.003427,-0.029514,0
-0.00606,-0.000236,-0.12127,-0,-0.003427,-0,0,1,0.12127,0.00606,0.003427,-0.028637,0
-0.007264,-0.000236,-0.120354,-0,-0.003427,-0,0,1,0.120354,0.007264,0.003427,-0.027743,0
-0.008458,-0.000236,-0.119438,-0,-0.003427,-0,0,1,0.119438,0.008458,0.003427,-0.026841,0
-0.009644,-0.000236,-0.118521,-0,-0.003427,-0,0,1,0.118521,0.009644,0.003427,-0.025935,0
-0.01082,-0.000236,-0.117605,-0,-0.003427,-0,0,1,0.117605,0.01082,0.003427,-0.025026,0
-0.011987,-0.000236,-0.116688,-0,-0.003427,-0,0,1,0.116688,0.011987,0.003427,-0.024115,0
-0.013144,-0.000236,-0.115772,-0,-0.003427,-0,0,1,0.115772,0.013144,0.003427,-0.023193,0
-0.014293,-0.000236,-0.114856,-0,-0.003427,-0,0,1,0.114856,0.014293,0.003427,-0.02228,0
-0.015432,-0.000236,-0.113939,-0,-0.003427,-0,0,1,0.113939,0.015432,0.003427,-0.021367,0
-0.016562,-0.000236,-0.113023,-0,-0.003427,-0,0,1,0.113023,0.016562,0.003427,-0.020452,0
-0.017683,-0.000236,-0.112106,-0,-0.003427,-0,0,1,0.112106,0.017683,0.003427,-0.019539,0
-0.018795,-0.000236,-0.11119,-0,-0.003427,-0,0,1,0.11119,0.018795,0.003427,-0.018623,0
-0.019898,-0.000236,-0.110274,-0,-0.003427,-0,0,1,0.110274,0.019898,0.003427,-0.01771,0
-0.020992,-0.000236,-0.109357,-0,-0.003427,-0,0,1,0.109357,0.020992,0.003427,-0.016794,0
-0.022076,-0.000236,-0.108441,-0,-0.003427,-0,0,1,0.108441,0.022076,0.003427,-0.015881,0
-0.023151,-0.000236,-0.107524,-0,-0.003427,-0,0,1,0.107524,0.023151,0.003427,-0.014964,0
-0.024217,-0.000236,-0.106608,-0,-0.003427,-0,0,1,0.106608,0.024217,0.003427,-0.014051,0
-0.025274,-0.000236,-0.105691,-0,-0.003427,-0,0,1,0.105691,0.025274,0.003427,-0.013125,0
-0.026322,-0.000236,-0.104775,-0,-0.003427,-0,0,1,0.104775,0.026322,0.003427,-0.012211,0
-0.027361,-0.000236,-0.103859,-0,-0.003427,-0,0,1,0.103859,0.027361,0.003427,-0.011294,0
-0.02839,-0.000236,-0.102942,-0,-0.003427,-0,0,1,0.102942,0.02839,0.003427,-0.01038,0
-0.02941,-0.000236,-0.102026,-0,-0.003427,-0,0,1,0.102026,0.02941,0.003427,-0.009464,0
-0.030421,-0.000236,-0.101109,-0,-0.003427,-0,0,1,0.101109,0.030421,0.003427,-0.00855,0
-0.031423,-0.000236,-0.100193,-0,-0.003427,-0,0,1,0.100193,0.031423,0.003427,-0.007633,0
-0.032416,-0.000236,-0.099277,-0,-0.003427,-0,0,1,0.099277,0.032416,0.003427,-0.006719,0
-0.0334,-0.000236,-0.09836,-0,-0.003427,-0,0,1,0.09836,0.0334,0.003427,0.911077,3
-0.03428,-0.000236,-0.088069,0.000002,-0.003427,-0.000001,0,1,0.088069,0.03428,0.003427,0.751628,3
-0.035075,-0.000236,-0.079458,-0.000002,-0.003427,0.000001,0,1,0.079458,0.035075,0.003427,0.812369,3
-0.035778,-0.000236,-0.070331,0.000002,-0.003427,-0.000001,0,1,0.070331,0.035778,0.003427,0.022148,0
-0.036473,-0.000236,-0.069415,-0.000001,-0.003427,0.000001,0,1,0.069415,0.036473,0.003427,0.023156,0
-0.037158,-0.000236,-0.068499,-0,-0.003427,0,0,1,0.068499,0.037158,0.003427,0.024083,0
-0.037833,-0.000236,-0.067582,0,-0.003427,-0,0,1,0.067582,0.037833,0.003427,0.024982,0
-0.0385,-0.000236,-0.066666,0,-0.003427,0,0,1,0.066666,0.0385,0.003427,0.025896,0
-0.039157,-0.000236,-0.065749,0,-0.003427,-0,0,1,0.065749,0.039157,0.003427,0.026812,0
-0.039806,-0.000236,-0.064833,0,-0.003427,-0,0,1,0.064833,0.039806,0.003427,0.027726,0
-0.040445,-0.000236,-0.063916,-0,-0.003427,-0,0,1,0.063916,0.040445,0.003427,0.028643,0
-0.041075,-0.000236,-0.063,-0,-0.003427,-0,0,1,0.063,0.041075,0.003427,0.029557,0
-0.041696,-0.000236,-0.062084,-0,-0.003427,0,0,1,0.062084,0.041696,0.003427,0.030474,0
-0.042307,-0.000236,-0.061167,-0,-0.003427,-0,0,1,0.061167,0.042307,0.003427,0.031388,0
-0.04291,-0.000236,-0.060251,-0,-0.003427,-0,0,1,0.060251,0.04291,0.003427,0.032305,0
-0.043503,-0.000236,-0.059334,-0,-0.003427,-0,0,1,0.059334,0.043503,0.003427,0.033219,0
-0.044088,-0.000236,-0.058418,-0,-0.003427,-0,0,1,0.058418,0.044088,0.003427,0.034145,0
-0.044662,-0.000236,-0.057502,-0,-0.003427,-0,0,1,0.057502,0.044662,0.003427,0.03506,0
-0.045228,-0.000236,-0.056585,-0,-0.003427,-0,0,1,0.056585,0.045228,0.003427,0.035977,0
-0.045785,-0.000236,-0.055669,-0,-0.003427,-0,0,1,0.055669,0.045785,0.003427,0.036891,0
-0.046332,-0.000236,-0.054752,-0,-0.003427,-0,0,1,0.054752,0.046332,0.003427,0.037807,0
-0.046871,-0.000236,-0.053836,-0,-0.003427,-0,0,1,0.053836,0.046871,0.003427,0.038722,0
-0.0474,-0.000236,-0.05292,-0,-0.003427,-0,0,1,0.05292,0.0474,0.003427,0.039639,0
-0.04792,-0.000236,-0.052003,-0,-0.003427,-0,0,1,0.052003,0.04792,0.003427,0.040553,0
-0.048431,-0.000236,-0.051087,-0,-0.003427,-0,0,1,0.051087,0.048431,0.003427,0.041469,0
-0.048933,-0.000236,-0.05017,-0,-0.003427,-0,0,1,0.05017,0.048933,0.003427,0.042384,0
-0.049425,-0.000236,-0.049254,-0,-0.003427,-0,0,1,0.049254,0.049425,0.003427,0.043301,0
-0.049909,-0.000236,-0.048337,-0,-0.003427,-0,0,1,0.048337,0.049909,0.003427,0.044225,0
-0.050383,-0.000236,-0.047421,-0,-0.003427,-0,0,1,0.047421,0.050383,0.003427,0.861963,3
-0.050764,-0.000236,-0.03812,-0.000001,-0.003427,0.000001,0,1,0.03812,0.050764,0.003427,0.799467,3
-0.051059,-0.000236,-0.02953,-0.000003,-0.003427,0.000002,0,1,0.02953,0.051059,0.003427,0.945478,3
-0.051255,-0.000236,-0.01958,0.000006,-0.003427,-0.000003,0,1,0.01958,0.051255,0.003427,0.072845,0
-0.051442,-0.000236,-0.018665,-0.000001,-0.003427,0,0,1,0.018665,0.051442,0.003427,0.073905,0
-0.051619,-0.000236,-0.017748,-0,-0.003427,0,0,1,0.017748,0.051619,0.003427,0.074814,0
-0.051787,-0.000236,-0.016832,0,-0.003427,0,0,1,0.016832,0.051787,0.003427,0.075725,0
-0.051947,-0.000236,-0.015915,0,-0.003427,0,0,1,0.015915,0.051947,0.003427,0.076641,0
-0.052097,-0.000236,-0.014999,0,-0.003427,0,0,1,0.014999,0.052097,0.003427,0.077555,0
-0.052238,-0.000236,-0.014082,0,-0.003427,-0,0,1,0.014082,0.052238,0.003427,0.078472,0
-0.052369,-0.000236,-0.013166,0,-0.003427,-0,0,1,0.013166,0.052369,0.003427,0.079395,0
-0.052492,-0.000236,-0.01225,0,-0.003427,-0,0,1,0.01225,0.052492,0.003427,0.080312,0
-0.052605,-0.000236,-0.011333,-0,-0.003427,-0,0,1,0.011333,0.052605,0.003427,0.081226,0
-0.052709,-0.000236,-0.010417,-0,-0.003427,-0,0,1,0.010417,0.052709,0.003427,0.082143,0
-0.052804,-0.000236,-0.0095,-0,-0.003427,-0,0,1,0.0095,0.052804,0.003427,0.083057,0
-0.05289,-0.000236,-0.008584,-0,-0.003427,-0,0,1,0.008584,0.05289,0.003427,0.083974,0
-0.052967,-0.000236,-0.007668,-0,-0.003427,-0,0,1,0.007668,0.052967,0.003427,0.084888,0
-0.053034,-0.000236,-0.006751,-0,-0.003427,0,0,1,0.006751,0.053034,0.003427,0.085805,0
-0.053092,-0.000236,-0.005835,-0,-0.003427,-0,0,1,0.005835,0.053092,0.003427,0.086719,0
-0.053142,-0.000236,-0.004918,-0,-0.003427,-0,0,1,0.004918,0.053142,0.003427,0.087636,0
-0.053182,-0.000236,-0.004002,-0,-0.003427,-0,0,1,0.004002,0.053182,0.003427,0.088551,0
-0.053213,-0.000236,-0.003086,-0,-0.003427,-0,0,1,0.003086,0.053213,0.003427,0.089477,0
-0.053234,-0.000236,-0.002169,0,-0.003427,-0,0,1,0.002169,0.053234,0.003427,0.090391,0
-0.053247,-0.000236,-0.001253,0,-0.003427,-0,0,1,0.001253,0.053247,0.003427,0.091308,0
-0.05325,-0.000236,-0.000336,0,-0.003427,0,0,1,0.000336,0.05325,0.003427,0.014423,0
-0.053248,-0.000236,0.000191,0,-0.00343,-0.000056,0,1,0.000191,0.053248,0.00343,-0.004662,0
-0.053246,-0.000236,0.000236,0,-0.003433,-0.000069,0,1,0.000236,0.053246,0.003433,0.014335,0
-0.053245,-0.000236,0.000093,0,-0.003435,-0.000027,0,1,0.000093,0.053245,0.003435,0.00759,0
-0.053245,-0.000236,-0.000017,-0,-0.003434,0.000005,0,1,0.000017,0.053245,0.003434,-0.002447,0
-0.053246,-0.000236,-0.000042,-0,-0.003434,0.000012,0,1,0.000042,0.053246,0.003434,0.001988,0
-0.053246,-0.000236,-0.000022,-0,-0.003433,0.000006,0,1,0.000022,0.053246,0.003433,0.002112,0
-0.053246,-0.000236,-0.000001,-0,-0.003433,0,0,1,0.000001,0.053246,0.003433,-0.000606,0
-0.053246,-0.000236,0.000007,0,-0.003434,-0.000002,0,1,0.000007,0.053246,0.003434,0.000202,0
-0.053246,-0.000236,0.000005,0,-0.003434,-0.000001,0,1,0.000005,0.053246,0.003434,0.000379,0
-0.053246,-0.000236,0.000001,0,-0.003434,-0,0,1,0.000001,0.053246,0.003434,-0.000013,0
-0.053246,-0.000236,-0.000001,-0,-0.003434,0,0,1,0.000001,0.053246,0.003434,0.000008,0
-0.053246,-0.000236,-0.000001,-0,-0.003434,0,0,1,0.000001,0.053246,0.003434,0.000062,0
-0.053246,-0.000236,-0,-0,-0.003434,0,0,1,0,0.053246,0.003434,0.000018,0
-0.053246,-0.000236,0,0,-0.003434,-0,0,1,0,0.053246,0.003434,-0.000006,0
-0.053246,-0.000236,0,0,-0.003434,-0,0,1,0,0.053246,0.003434,0.000009,0
-0.053246,-0.000236,0,0,-0.003434,-0,0,1,0,0.053246,0.003434,0.000006,0
-0.053246,-0.000236,-0,0,-0.003434,0,0,1,0,0.053246,0.003434,-0.000002,0
-0.053246,-0.000236,-0,-0,-0.003434,0,0,1,0,0.053246,0.003434,0.000001,0
-0.053246,-0.000236,-0,0,-0.003434,0,0,1,0,0.053246,0.003434,0.000001,0
-0.053246,-0.000236,-0,-0,-0.003434,0,0,1,0,0.053246,0.003434,-0.000001,0
-0.053246,-0.000236,0,-0,-0.003434,-0,0,1,0,0.053246,0.003434,-0.000001,0
-0.053246,-0.000236,0,0,-0.003434,-0,0,1,0,0.053246,0.003434,100,0
0.00081,1.40202,0.082032,-0.395551,-0.000932,-0.018582,0,0,0.403968,0.00081,0.000932,0.485752,0
0.00162,1.393046,0.081921,-0.398839,-0.00185,-0.018368,0,0,0.407165,0.00162,0.00185,0.388924,0
0.00243,1.383975,0.081924,-0.40319,-0.002768,-0.018355,0,0,0.411429,0.00243,0.002768,0.400925,0
0.00324,1.374805,0.081927,-0.407516,-0.003685,-0.018352,0,0,0.415669,0.00324,0.003685,0.410788,0
0.00405,1.365539,0.08193,-0.411838,-0.004603,-0.018349,0,0,0.419908,0.00405,0.004603,0.420385,0
0.00486,1.356176,0.081932,-0.416159,-0.00552,-0.018346,0,0,0.424148,0.00486,0.00552,0.429876,0
0.00567,1.346715,0.081935,-0.420481,-0.006437,-0.018343,0,0,0.42839,0.00567,0.006437,0.439396,0
0.00648,1.337157,0.081938,-0.424803,-0.007354,-0.018341,0,0,0.432633,0.00648,0.007354,0.44893,0
0.00729,1.327502,0.081941,-0.429125,-0.008271,-0.018338,0,0,0.436878,0.00729,0.008271,0.458445,0
0.0081,1.317749,0.081943,-0.433446,-0.009188,-0.018336,0,0,0.441124,0.0081,0.009188,0.46798,0
0.008911,1.3079,0.081946,-0.437768,-0.010104,-0.018333,0,0,0.445372,0.008911,0.010104,0.477513,0
0.009721,1.297953,0.081949,-0.44209,-0.011021,-0.018331,0,0,0.449621,0.009721,0.011021,0.487054,0
0.010531,1.287909,0.081951,-0.446412,-0.011937,-0.018328,0,0,0.453872,0.010531,0.011937,0.496579,0
0.011341,1.277767,0.081954,-0.450734,-0.012853,-0.018326,0,0,0.458124,0.011341,0.012853,0.506108,0
0.012151,1.267529,0.081957,-0.455056,-0.013769,-0.018323,0,0,0.462377,0.012151,0.013769,0.515666,0
0.012962,1.257193,0.081959,-0.459378,-0.014685,-0.018321,0,0,0.466632,0.012962,0.014685,0.525203,0
0.013772,1.24676,0.081962,-0.4637,-0.015601,-0.018319,0,0,0.470888,0.013772,0.015601,0.534757,0
0.014583,1.23623,0.081964,-0.468022,-0.016517,-0.018316,0,0,0.475145,0.014583,0.016517,0.544281,0
0.015393,1.225602,0.081967,-0.472344,-0.017432,-0.018314,0,0,0.479403,0.015393,0.017432,0.553825,0
0.016203,1.214877,0.08197,-0.476666,-0.018348,-0.018311,0,0,0.483663,0.016203,0.018348,0.563393,0
0.017014,1.204055,0.081972,-0.480989,-0.019263,-0.018309,0,0,0.487924,0.017014,0.019263,0.572928,0
0.017824,1.193136,0.081975,-0.485311,-0.020178,-0.018307,0,0,0.492185,0.017824,0.020178,0.582482,0
0.018635,1.18212,0.081977,-0.489633,-0.021094,-0.018304,0,0,0.496448,0.018635,0.021094,0.592014,0
0.019445,1.171006,0.08198,-0.493956,-0.022009,-0.018302,0,0,0.500712,0.019445,0.022009,0.601553,0
0.020256,1.159795,0.081982,-0.498278,-0.022923,-0.0183,0,0,0.504977,0.020256,0.022923,0.519692,0
0.021066,1.148466,0.081951,-0.503554,-0.023838,-0.018298,0,0,0.510179,0.021066,0.023838,0.62304,0
0.021876,1.137039,0.081951,-0.507874,-0.024753,-0.018298,0,0,0.514443,0.021876,0.024753,0.632551,0
0.022686,1.125515,0.081951,-0.512194,-0.025668,-0.018298,0,0,0.518708,0.022686,0.025668,0.642103,0
0.023497,1.113893,0.081951,-0.516514,-0.026583,-0.018298,0,0,0.522975,0.023497,0.026583,0.651613,0
0.024307,1.102175,0.081951,-0.520834,-0.027498,-0.018298,0,0,0.527242,0.024307,0.027498,0.661148,0
0.025117,1.090359,0.081951,-0.525154,-0.028413,-0.018298,0,0,0.53151,0.025117,0.028413,0.670681,0
0.025927,1.078447,0.081951,-0.529474,-0.029328,-0.018298,0,0,0.535779,0.025927,0.029328,0.680199,0
0.026738,1.066437,0.081951,-0.533794,-0.030242,-0.018298,0,0,0.540048,0.026738,0.030242,0.689705,0
0.027548,1.054329,0.081951,-0.538114,-0.031157,-0.018298,0,0,0.544319,0.027548,0.031157,0.699243,0
0.028358,1.042125,0.081951,-0.542434,-0.032072,-0.018298,0,0,0.54859,0.028358,0.032072,0.708724,0
0.029168,1.029824,0.081951,-0.546754,-0.032987,-0.018298,0,0,0.552862,0.029168,0.032987,0.718258,0
0.029978,1.017425,0.081951,-0.551074,-0.033902,-0.018298,0,0,0.557135,0.029978,0.033902,0.727771,0
0.030789,1.004929,0.081951,-0.555394,-0.034817,-0.018298,0,0,0.561408,0.030789,0.034817,0.737239,0
0.031599,0.992336,0.081951,-0.559715,-0.035732,-0.018298,0,0,0.565682,0.031599,0.035732,0.746772,0
0.032409,0.979646,0.081951,-0.564035,-0.036647,-0.018298,0,0,0.569957,0.032409,0.036647,0.756244,0
0.033219,0.966858,0.081951,-0.568355,-0.037561,-0.018298,0,0,0.574233,0.033219,0.037561,0.765738,0
0.03403,0.953973,0.081951,-0.572675,-0.038476,-0.018298,0,0,0.578509,0.03403,0.038476,0.77521,0
0.03484,0.940992,0.081951,-0.576995,-0.039391,-0.018298,0,0,0.582786,0.03484,0.039391,0.78469,0
0.03565,0.927913,0.081951,-0.581315,-0.040306,-0.018298,0,0,0.587063,0.03565,0.040306,0.794137,0
0.03646,0.914737,0.081951,-0.585635,-0.041221,-0.018298,0,0,0.591341,0.03646,0.041221,0.803605,0
0.037271,0.901463,0.081951,-0.589955,-0.042136,-0.018298,0,0,0.59562,0.037271,0.042136,0.813052,0
0.038081,0.888093,0.081951,-0.594275,-0.043051,-0.018298,0,0,0.599899,0.038081,0.043051,0.822485,0
0.038891,0.874625,0.081951,-0.598595,-0.043966,-0.018298,0,0,0.604179,0.038891,0.043966,0.831903,0
0.039701,0.86106,0.081951,-0.602915,-0.044881,-0.018298,0,0,0.608459,0.039701,0.044881,0.841326,0
0.040512,0.847398,0.081951,-0.607235,-0.045795,-0.018298,0,0,0.61274,0.040512,0.045795,0.850709,0
0.041322,0.833638,0.081951,-0.611555,-0.04671,-0.018298,0,0,0.617022,0.041322,0.04671,0.860129,0
0.042132,0.819782,0.081951,-0.615875,-0.047625,-0.018298,0,0,0.621304,0.042132,0.047625,0.869468,0
0.042942,0.805828,0.081951,-0.620196,-0.04854,-0.018298,0,0,0.625587,0.042942,0.04854,0.878831,0
0.043752,0.791777,0.081951,-0.624516,-0.049455,-0.018298,0,0,0.62987,0.043752,0.049455,0.888188,0
0.044563,0.777629,0.081951,-0.628836,-0.05037,-0.018298,0,0,0.634153,0.044563,0.05037,0.897487,0
0.045373,0.763384,0.081951,-0.633156,-0.051285,-0.018298,0,0,0.638438,0.045373,0.051285,0.906789,0
0.046183,0.749041,0.081951,-0.637476,-0.0522,-0.018298,0,0,0.642722,0.046183,0.0522,0.916054,0
0.046993,0.734602,0.081951,-0.641796,-0.053114,-0.018298,0,0,0.647007,0.046993,0.053114,0.925293,0
0.047804,0.720065,0.081951,-0.646116,-0.054029,-0.018298,0,0,0.651293,0.047804,0.054029,0.934529,0
0.048614,0.705431,0.081951,-0.650436,-0.054944,-0.018298,0,0,0.655579,0.048614,0.054944,0.943709,0
0.049424,0.690699,0.081951,-0.654756,-0.055859,-0.018298,0,0,0.659865,0.049424,0.055859,0.952838,0
0.050234,0.675871,0.081951,-0.659076,-0.056774,-0.018298,0,0,0.664152,0.050234,0.056774,0.961963,0
0.051045,0.660945,0.081951,-0.663396,-0.057689,-0.018298,0,0,0.668439,0.051045,0.057689,0.971019,0
0.051855,0.645923,0.081951,-0.667717,-0.058604,-0.018298,0,0,0.672727,0.051855,0.058604,0.980046,0
0.052665,0.630803,0.081951,-0.672037,-0.059519,-0.018298,0,0,0.677015,0.052665,0.059519,0.989021,0
0.053475,0.615585,0.081951,-0.676357,-0.060434,-0.018298,0,0,0.681303,0.053475,0.060434,0.99792,0
0.054286,0.600271,0.081951,-0.680677,-0.061348,-0.018298,0,0,0.685592,0.054286,0.061348,1.006765,0
0.055096,0.584859,0.081951,-0.684997,-0.062263,-0.018298,0,0,0.689882,0.055096,0.062263,1.015543,0
0.055906,0.569351,0.081951,-0.689317,-0.063178,-0.018298,0,0,0.694171,0.055906,0.063178,1.024212,0
0.056716,0.553745,0.081951,-0.693637,-0.064093,-0.018298,0,0,0.698461,0.056716,0.064093,1.032822,0
0.057526,0.538042,0.081951,-0.697957,-0.065008,-0.018298,0,0,0.702752,0.057526,0.065008,1.041301,0
0.058337,0.522241,0.081951,-0.702277,-0.065923,-0.018298,0,0,0.707043,0.058337,0.065923,1.049678,0
0.059147,0.506344,0.081951,-0.706597,-0.066838,-0.018298,0,0,0.711334,0.059147,0.066838,1.057919,0
0.059957,0.490349,0.081951,-0.710917,-0.067753,-0.018298,0,0,0.715625,0.059957,0.067753,1.065985,0
0.060767,0.474257,0.081951,-0.715237,-0.068667,-0.018298,0,0,0.719917,0.060767,0.068667,1.073887,0
0.061578,0.458068,0.081951,-0.719558,-0.069582,-0.018298,0,0,0.724209,0.061578,0.069582,1.081595,0
0.062388,0.441782,0.081951,-0.723878,-0.070497,-0.018298,0,0,0.728502,0.062388,0.070497,1.089029,0
0.063198,0.425399,0.081951,-0.728198,-0.071412,-0.018298,0,0,0.732795,0.063198,0.071412,1.096213,0
0.064009,0.408918,0.081951,-0.732518,-0.072327,-0.018298,0,0,0.737088,0.064009,0.072327,1.103047,0
0.064819,0.39234,0.081951,-0.736838,-0.073242,-0.018298,0,0,0.741381,0.064819,0.073242,1.109515,0
0.065629,0.375665,0.081951,-0.741158,-0.074157,-0.018298,0,0,0.745675,0.065629,0.074157,1.11549,0
0.066439,0.358893,0.081951,-0.745478,-0.075072,-0.018298,0,0,0.749969,0.066439,0.075072,1.120936,0
0.067249,0.342023,0.081951,-0.749798,-0.075986,-0.018298,0,0,0.754263,0.067249,0.075986,1.125712,0
0.06806,0.325057,0.081951,-0.754118,-0.076901,-0.018298,0,0,0.758558,0.06806,0.076901,6.977984,2
0.068778,0.309413,0.073561,-0.695365,-0.078575,-0.033468,0,0,0.699245,0.068778,0.078575,6.756806,2
0.069586,0.295116,0.082381,-0.635503,-0.080188,-0.032265,0,0,0.64082,0.069586,0.080188,4.337183,2
0.070615,0.281673,0.103742,-0.597501,-0.081015,-0.01653,0,0,0.606441,0.070615,0.081015,5.304999,2
0.071624,0.269264,0.102069,-0.551586,-0.082218,-0.024064,0,0,0.56095,0.071624,0.082218,3.844676,2
0.072761,0.257632,0.114603,-0.517043,-0.083047,-0.016583,0,0,0.529592,0.072761,0.083047,5.592602,2
0.074088,0.247256,0.133017,-0.461155,-0.083349,-0.00604,0,0,0.479956,0.074088,0.083349,3.184399,2
0.075336,0.237458,0.125619,-0.435511,-0.08419,-0.016825,0,0,0.453266,0.075336,0.08419,5.896619,2
0.076651,0.229014,0.132389,-0.37535,-0.085099,-0.018168,0,0,0.398013,0.076651,0.085099,2.899954,2
0.077823,0.2211,0.118973,-0.351816,-0.086828,-0.034588,0,0,0.371388,0.077823,0.086828,3.675356,2
0.079095,0.214114,0.128805,-0.310583,-0.088369,-0.030829,0,0,0.336233,0.079095,0.088369,0.06373,0
0.080368,0.207031,0.128805,-0.314904,-0.089911,-0.030829,0,0,0.340228,0.080368,0.089911,0.06562,0
0.08164,0.199851,0.128805,-0.319224,-0.091452,-0.030829,0,0,0.34423,0.08164,0.091452,0.066753,0
0.082913,0.192573,0.128805,-0.323544,-0.092994,-0.030829,0,0,0.34824,0.082913,0.092994,0.067049,0
0.084185,0.185198,0.128805,-0.327864,-0.094535,-0.030829,0,0,0.352258,0.084185,0.094535,0.066375,0
0.085458,0.177726,0.128805,-0.332184,-0.096077,-0.030829,0,0,0.356282,0.085458,0.096077,0.064591,0
0.08673,0.170157,0.128805,-0.336504,-0.097618,-0.030829,0,0,0.360314,0.08673,0.097618,0.061524,0
0.088003,0.162491,0.128805,-0.340825,-0.09916,-0.030829,0,0,0.364352,0.088003,0.09916,0.05698,0
0.089275,0.154728,0.128805,-0.345145,-0.100701,-0.030829,0,0,0.368396,0.089275,0.100701,0.050722,0
